row_id,label,label_name,title_raw,title_clean,description_raw,description_clean
train_107739,3,Sci/Tech,Microsoft and Sun #39;s difficult dance,Microsoft and Sun's difficult dance,"news analysis Microsoft and Sun Microsystems may be going steady, but they aren #39;t quite sure where the relationship is headed.","news analysis Microsoft and Sun Microsystems may be going steady, but they aren't quite sure where the relationship is headed."
train_116968,3,Sci/Tech,"Movie studios sue US, European file-sharing  #39;parasites #39;","Movie studios sue US, European file-sharing 'parasites'","LOS ANGELES - Movie studios have expanded their fight against illegal downloading, suing more than 100 US and European-based computer services that transmit movie files across Internet file-sharing networks.","LOS ANGELES - Movie studios have expanded their fight against illegal downloading, suing more than 100 US and European-based computer services that transmit movie files across Internet file-sharing networks."
train_086703,3,Sci/Tech,Technology ; Fans Throng for First Crack at New Game  #39;Halo 2 #39;,Technology ; Fans Throng for First Crack at New Game 'Halo 2',"Technology News, LOS ANGELES - It takes a special kind of person to stay up all night and stand in a line nearly 250 people long just to buy a video game -- but for rabid fans of the first  quot;Halo quot; on the Xbox video game console, it was well worth the wait ","Technology News, LOS ANGELES - It takes a special kind of person to stay up all night and stand in a line nearly 250 people long just to buy a video game -- but for rabid fans of the first quot;Halo quot; on the Xbox video game console, it was well worth the wait"
train_024764,3,Sci/Tech,Lost Dreams May Show Stuff Dreams Are Made Of (Reuters),Lost Dreams May Show Stuff Dreams Are Made Of (Reuters),"Reuters - A stroke that robbed a woman of her\dreams may help pinpoint where and how dreams are born in the\brain, scientists said on Friday.","Reuters - A stroke that robbed a woman of her dreams may help pinpoint where and how dreams are born in the brain, scientists said on Friday."
train_085262,3,Sci/Tech,Judge Declines to Dismiss Pollution Suit (AP),Judge Declines to Dismiss Pollution Suit (AP),AP - A federal judge on Monday refused to dismiss a lawsuit accusing a Canadian mining company of polluting the Columbia River with heavy metals for decades.,AP - A federal judge on Monday refused to dismiss a lawsuit accusing a Canadian mining company of polluting the Columbia River with heavy metals for decades.
train_079639,3,Sci/Tech,FireFox better than Internet Explorer,FireFox better than Internet Explorer,"A recent study done by WestSideStory, a market research firm, present interesting results that show a continuous market share increase in FireFoxs favor.","A recent study done by WestSideStory, a market research firm, present interesting results that show a continuous market share increase in FireFoxs favor."
train_107633,3,Sci/Tech,News: Senior Republican charged in phone jamming plot,News: Senior Republican charged in phone jamming plot,A former Bush campaign official has been charged with plotting to jam the phone networks of political opponents during the November 2002 election.\,A former Bush campaign official has been charged with plotting to jam the phone networks of political opponents during the November 2002 election.
train_039320,3,Sci/Tech,Learning to Search for Life on Mars with the Atacama Rover,Learning to Search for Life on Mars with the Atacama Rover,"Ames Research Center -- A dedicated team of scientists is spending the next four weeks in northern Chile's Atacama Desert. They are studying the scarce life that exists there and, in the process, helping NASA learn more about how primitive life forms could exist on Mars...","Ames Research Center -- A dedicated team of scientists is spending the next four weeks in northern Chile's Atacama Desert. They are studying the scarce life that exists there and, in the process, helping NASA learn more about how primitive life forms could exist on Mars..."
train_089075,3,Sci/Tech,"Greek, British Police Break Illegal Software Ring","Greek, British Police Break Illegal Software Ring"," ATHENS (Reuters) - Greek and British police in a joint  operation cracked a multi-million illegal software sales ring,  arresting two people and seizing thousands of pirate high-tech  software programs, Greek police said on Friday.","ATHENS (Reuters) - Greek and British police in a joint operation cracked a multi-million illegal software sales ring, arresting two people and seizing thousands of pirate high-tech software programs, Greek police said on Friday."
train_050764,3,Sci/Tech,PeopleSoft Denies Execs Visited Oracle (Reuters),PeopleSoft Denies Execs Visited Oracle (Reuters),"Reuters - PeopleSoft Inc.  on Tuesday\denied an analyst report that its executives recently met with\Oracle Corp. , the rival software vendor that last year\launched a hostile bid for PeopleSoft.","Reuters - PeopleSoft Inc. on Tuesday denied an analyst report that its executives recently met with Oracle Corp. , the rival software vendor that last year launched a hostile bid for PeopleSoft."
train_015085,3,Sci/Tech,Correction: Spam-Lawsuit Story (AP),Correction: Spam-Lawsuit Story (AP),"AP - In an Aug. 29 story about a permanent injunction against a Rhode Island man who sent unsolicited text messages to Verizon Wireless cell phone customers, The Associated Press erroneously reported the date of the federal court action. The injunction was granted Aug. 23, not Aug. 27.","AP - In an Aug. 29 story about a permanent injunction against a Rhode Island man who sent unsolicited text messages to Verizon Wireless cell phone customers, The Associated Press erroneously reported the date of the federal court action. The injunction was granted Aug. 23, not Aug. 27."
train_028298,3,Sci/Tech,Firefox Browser On An Upward Trend,Firefox Browser On An Upward Trend,"carbolic writes  quot;The Firefox browser is ramping up as fast as Internet Explorer is ramping down. According to these stats posted from the Engadget logfiles, IE has dropped to 57 of all browsers used to visit ","carbolic writes quot;The Firefox browser is ramping up as fast as Internet Explorer is ramping down. According to these stats posted from the Engadget logfiles, IE has dropped to 57 of all browsers used to visit"
train_096388,3,Sci/Tech,Half-Life 2 users bitten by bugs,Half-Life 2 users bitten by bugs,Several Half-Life 2 users who finally got the long-delayed game into their hands yesterday got exactly what they didn #39;t want--more delays.,Several Half-Life 2 users who finally got the long-delayed game into their hands yesterday got exactly what they didn't want--more delays.
train_077332,3,Sci/Tech,HP developing 'smart rack' to ease data center work,HP developing 'smart rack' to ease data center work,Company shows off labor-saving data center technology at Palo Alto research lab.,Company shows off labor-saving data center technology at Palo Alto research lab.
train_019970,3,Sci/Tech,Frances Damages NASA Space Center (AP),Frances Damages NASA Space Center (AP),"AP - Hurricane Frances did more damage to the Kennedy Space Center than any other storm in history, tearing an estimated 1,000 exterior panels from the Vehicle Assembly Building and leaving a checkerboard of holes, officials said Monday.","AP - Hurricane Frances did more damage to the Kennedy Space Center than any other storm in history, tearing an estimated 1,000 exterior panels from the Vehicle Assembly Building and leaving a checkerboard of holes, officials said Monday."
train_058687,3,Sci/Tech,IBM #8217;s Atlantic tools platform set to sail (InfoWorld),IBM ’s Atlantic tools platform set to sail (InfoWorld),"InfoWorld - IBM Rational on Wednesday plans to flesh out complete plans for the upcoming IBM Software Development Platform, code-named  #8220;Atlantic. #8221;","InfoWorld - IBM Rational on Wednesday plans to flesh out complete plans for the upcoming IBM Software Development Platform, code-named “Atlantic. ”"
train_031765,3,Sci/Tech,BT will switch its call center network to VoIP,BT will switch its call center network to VoIP,"One challenge will be to link the call center with back-office databases of CRM applications so that agents can see, for example, the identity of the caller and the history of their account.","One challenge will be to link the call center with back-office databases of CRM applications so that agents can see, for example, the identity of the caller and the history of their account."
