row_id_1,row_id_2,similarity,label_1,label_2,title_clean_1,title_clean_2
train_053799,train_053801,0.9688,3,3,Photo 2 of 8: Global gamers clash for cash,Photo 6 of 8: Global gamers clash for cash
train_053799,train_053800,0.9531,3,3,Photo 2 of 8: Global gamers clash for cash,Photo 5 of 8: Global gamers clash for cash
train_006787,train_007339,0.9297,1,1,AL Wrap: Molina Leads Angels to Sweep of Yankees,A.L. Wrap: Molina Leads Angels to Sweep of Yankees
train_072433,train_072545,0.9609,2,2,Murdoch Wins Vote to Shift News Corp.,Murdoch Wins Vote to Shift News Corp.
train_072333,train_072421,0.9688,1,1,Upset Loss Costs Zook His Job at Florida,Upset Loss Costs Zook His Job at Florida
train_086297,train_086402,0.9766,2,3,Digital Subscribers Help Cablevision Cut Loss,Digital Subscribers Help Cablevision Cut Loss
train_106836,train_106861,0.9141,1,1,"No. 22 Alabama 114, East Tennessee St. 77",No. 22 Alabama Tops East Tennessee State
train_056515,train_056539,0.9297,2,2,Dollar Steadies After Fall on Jobs,Dollar Steadies After Fall on Jobs (Reuters)
train_077194,train_077443,0.9531,2,2,"Bristol-Myers Profit Down, So Are Shares","Bristol-Myers Profit Lower, So Are Shares"
train_001219,train_001228,0.9531,2,2,A Texan's Race for the House That Could Lead to the F.C.C.,A Texan's Race Could Lead to the F.C.C.
train_118120,train_118286,0.9609,2,2,Symantec to Buy Veritas for $13.5 Billion,Symantec to Buy Veritas for $13.5 Billion
train_025916,train_025945,0.9688,3,3,Array of Innovations at Mobile Tech Show,Array of Cool Innovations Showcased at Mobile Tech Show
train_118028,train_118645,0.9297,0,0,"Saddam, Defense Lawyer Meet for 1st Time (AP)","Hussein, Defense Lawyer Meet for 1st Time"
train_085714,train_085726,0.9922,2,2,Oil Price Dive Deepens as Supplies Swell,Oil Price Dive Deepens as Supplies Swell
train_097161,train_097183,0.9609,2,2,Identity Theft Woes Grow for Consumers,Identity Theft Woes Grow for Consumers (Reuters)
train_010825,train_011083,0.9062,0,0,"Darfur Rebels Say Power Deal First, Disarming Later","Darfur Rebels Say Power Deal First, Disarming Later"
train_077391,train_077496,0.9766,3,3,Secret Service Busts Cyber Gangs,Secret Service Busts Cyber Gangs
train_055525,train_055537,0.9141,1,1,England captain Beckham breaks a rib,England Captain Beckham Breaks a Rib (AP)
train_093585,train_093943,0.9688,3,3,Seagate ships 400GB PC hard disk drive,Seagate ships 400GB PC hard disk drive
train_053800,train_053803,0.9297,3,3,Photo 5 of 8: Global gamers clash for cash,Photo 7 of 8: Global gamers clash for cash
train_053800,train_053805,0.9453,3,3,Photo 5 of 8: Global gamers clash for cash,Photo 4 of 8: Global gamers clash for cash
train_053800,train_053801,0.9609,3,3,Photo 5 of 8: Global gamers clash for cash,Photo 6 of 8: Global gamers clash for cash
train_000533,train_000582,0.9609,0,0,"Phelps, Thorpe Advance in 200 Freestyle","Phelps, Rival Thorpe in 200M-Free Semis"
train_010995,train_010997,0.9609,3,3,Black Eyed Peas to Produce Music for 'Urbz' Game,Black Eyed Peas to Produce Music for 'Urbz' Game (Reuters)
train_032605,train_032733,0.9297,0,0,14 People Hurt in Bomb Blast at Turkish Concert,14 people hurt in bomb blast at Turkish concert
train_036648,train_036659,0.9688,1,1,Keane on assault charge,Keane on assault charge
train_057202,train_057232,0.9453,0,0,EU Ends Libya Sanctions Despite Bulgaria Worries (Reuters),EU Ends Libya Sanctions Despite Bulgaria Worries
train_045438,train_045513,0.9609,3,3,"AT T, Vonage Cut Prices on Internet Calling","AT T, Vonage Cut Prices on Internet Calling"
train_067946,train_067974,0.9922,3,3,Two IBM services units acquired by GXS owners,Two IBM services units acquired by GXS owner
train_026876,train_027110,0.9141,3,3,Sony Closer to Content/Gadget Vision with MGM Deal,MGM Deal Brings Sony Closer to Its Vision
train_021043,train_021151,0.9297,2,2,"Invesco, AIM Agree to $450 Mln Settlement","Invesco, AIM Agree to $450 Mln Settlement (Reuters)"
train_094241,train_094324,0.9062,0,1,Brazil Upset in Ecuador; China Eliminated,Brazil Upset in Ecuador; China Eliminated (AP)
train_040578,train_040620,0.9531,0,0,Threats trail man organizing Gaza withdrawal,Threats trail man organizing Gaza withdrawal
train_077029,train_077088,0.9609,2,2,Avon Profit Up on International Sales,Avon Profit Rises on International Sales
train_078897,train_078906,0.9922,0,0,Deadline Set for Hostages in Afghanistan,Friday deadline set for hostages in Afghanistan
train_065525,train_065960,0.9219,3,3,Intel CEO: Candidates Ignore Tech Debate (AP),Intel CEO: Candidates Ignore Tech Debate
train_080020,train_080107,0.9297,2,2,Gateway to repurchase stock from America Online,Computer maker Gateway to repurchase stock from America Online
train_063816,train_063899,0.9531,2,2,"UPDATE 2-Star Gas suspends payout, may seek bankruptcy","UPDATE 3-Star Gas suspends payout, may seek bankruptcy"
train_087990,train_088097,0.9453,0,0,"After Arafat Death, Sharon Vows to Pursue Gaza Plan","After Arafat Death, Sharon Vows to Pursue Gaza Plan (Reuters)"
train_081878,train_082358,0.9141,3,3,Trio of Hot New Games Victimized by Piracy (AP),Trio of Hot New Games Victimized by Piracy
train_081878,train_084758,0.9922,3,3,Trio of Hot New Games Victimized by Piracy (AP),Trio of New Games Victimized by Piracy (AP)
train_058783,train_058784,0.9688,3,3,Picture 6 of 8: Microsoft's new Media Center push,Picture 8 of 8: Microsoft's new Media Center push
train_061879,train_061975,0.9844,2,2,Pfizer Warns of Risks From Its Painkiller,Pfizer Warns of Risks From Its Painkiller
train_093034,train_093947,0.9609,2,3,Motorola to acquire MeshNetworks,Update: Motorola to acquire MeshNetworks
train_096289,train_096292,0.9531,2,2,Greenspan Rate Warning Spooks Treasuries (Reuters),Greenspan Rate Warning Spooks Treasuries
train_108080,train_108081,0.9688,0,0,Documents Show CIA Knew of Venezuela Coup,CIA Documents: U.S. Knew of Venezuela Coup
train_063308,train_063310,0.9922,1,1,The dream stays alive,The dream stays alive
train_039961,train_039989,0.9453,3,3,Savvy Web Surfers Catch New Wave of Browsers,Savvy Web Surfers Catch New Wave of Browsers (Reuters)
train_072280,train_072283,0.9766,2,0,Rebound in Banks Helps Nikkei Stabilize,Rebound in Banks Helps Nikkei Stabilize (Reuters)
train_013302,train_013427,0.9609,3,3,Kerry Debate Shows Fickleness of Memories (AP),Kerry Debate May Show Fickleness of Memory (AP)
train_074825,train_075089,0.9219,3,3,Yahoo search goes mobile,Yahoo Search Goes Mobile
train_105128,train_105134,0.9453,0,0,Ukraine's Isolated PM Repeats Offer to Opposition (Reuters),Ukraine's Isolated PM Repeats Offer to Opposition
train_040559,train_040683,0.9062,3,3,India's unmanned moon mission going smoothly: official,India's unmanned moon mission going smoothly: official
train_061582,train_061586,0.9375,0,0,FDA Orders Strong Antidepressant Warnings,FDA Orders Strong Antidepressant Warnings
train_106362,train_106485,0.9766,3,3,Lycos Antispam Screensaver Draws Fire,Lycos' anti-spam screensaver draws fire
train_090431,train_090436,0.9531,0,0,Kidnappers Free Women Relatives of Iraqi PM -TV (Reuters),Kidnappers Free Women Relatives of Iraqi PM -TV
train_066450,train_066589,0.9766,2,2,Siebel Systems Posts Quarterly Profit,Siebel Systems Posts Profit
train_003697,train_003833,0.9688,1,0,Harris' pinch double off Gagne leads Marlins past Dodgers,Harris' Double Leads Marlins Past Dodgers
train_094011,train_094032,0.9688,2,2,KMart to Buy Sears in $11.5 Billion Deal,Kmart to Buy Sears in $11.5 Billion Deal
train_110554,train_110569,0.9766,1,1,Harrison signs new $66 million deal with Colts,Harrison signs $66M deal with Colts
train_075662,train_108606,0.9688,3,3,Former cybersecurity czar: Code-checking tools needed,Former cybersecurity czar: Code-checking tools needed
train_111748,train_111796,0.9531,2,2,"Dollar Inches Up, Market Eyes Fed, Tankan (Reuters)","Dollar Inches Up, Market Eyes Fed, Tankan"
train_070636,train_079404,0.9688,2,2,"Startup no more, Netflix girds for DVD rental price war","Startup no more, Netflix girds for DVD rental price war"
train_070636,train_070697,0.9844,2,2,"Startup no more, Netflix girds for DVD rental price war",Netflix Girds for DVD Rental Price War
train_011047,train_011052,0.9453,2,2,American to Test Onboard Food Sales (Reuters),American to Test Onboard Food Sales
train_003207,train_109250,0.9297,0,0,"Soldier, 4 Militants Die in Renewed Gaza Fighting","Soldier, 4 Militants Die in Renewed Gaza Fighting"
train_061107,train_070785,0.9453,3,3,PluggedIn: Mobile Operators Seek Higher Sound Quality,Mobile Operators Seek Higher Sound Quality
train_085460,train_085498,0.9297,0,0,Bomb Explosion in Nepal's Capital Wounds 38,Bomb Explosion in Nepal's Capital Wounds 38 (Reuters)
train_006016,train_006028,0.9766,2,2,McDonald's: CEO Resting After New Surgery,McDonald's: CEO Resting After New Surgery
train_017633,train_017702,0.9297,2,2,Oil Holds Firm as Dealers Digest Iraq,Oil Holds Firm as Dealers Digest Iraq
train_017633,train_017690,0.9375,2,2,Oil Holds Firm as Dealers Digest Iraq,Oil Firm as Dealers Digest Iraq Sabotage
train_077620,train_077639,0.9531,3,3,Sources: Sony Eyes File-Sharing Venture,Sources: Sony Eyes File-Sharing Venture
train_069684,train_069820,0.9688,2,2,Saboteurs Bomb Iraqi Pipelines to Baghdad,Saboteurs Bomb Iraqi Pipelines to Baghdad
train_116277,train_116310,0.9453,3,0,Mexican Lawmakers Approve Controversial GM Law (Reuters),Mexican Lawmakers Approve Controversial GM Law
train_090430,train_091030,0.9219,3,3,Trial Shows How Spammers Operate (AP),Trial Shows How Spammers Operate
train_014253,train_014300,0.9297,2,2,Credit Suisse to Move to One Brand Name,Credit Suisse to Move to One Brand Name (Reuters)
train_044086,train_044133,0.9297,2,2,Oil Ends Below $50 on Nigerian Ceasefire,Oil Ends Below $50 on Nigerian Ceasefire
train_044086,train_044516,0.9375,2,2,Oil Ends Below $50 on Nigerian Ceasefire,Oil Ends Below $50 on Nigerian Cease-Fire (Reuters)
train_044086,train_044129,0.9922,2,2,Oil Ends Below $50 on Nigerian Ceasefire,Oil Ends Below $50 on Nigerian Cease-Fire
train_068012,train_068152,0.9141,2,2,"Amazon Posts Profit, Outlook Disappoints (Reuters)","Amazon Posts Profit, Outlook Disappoints (Reuters)"
train_018702,train_018725,0.9375,2,2,Slowing Housing Market May Stir Inflation,Slowing Housing Market May Stir Inflation (Reuters)
train_115807,train_115878,0.9609,2,2,Trade Gap Widens to Record $55.5 Billion,"Trade Gap Widens, Industrial Output Up"
train_067703,train_067746,0.9219,1,1,"Start Spreading the News, New York Loses to Red Sox","Start Spreading the News, New York Loses to Red Sox"
train_052958,train_052985,0.9141,2,2,Oil prices reach new record highs past 52 dollars,Oil prices reach new record highs past 52 dollars
train_009836,train_009917,0.9609,2,2,Washington Post Editor Stepping Down,Washington Post Managing Editor Stepping Down
train_055362,train_055373,0.9219,3,3,Hollywood Asks Top Court to Weigh File Trading,Hollywood Asks Top Court to Weigh File Trading (Reuters)
train_002631,train_002779,0.9766,2,2,Google Slashes the Size of Its IPO,Google Slashes IPO's Size
train_002631,train_002855,0.9219,2,2,Google Slashes the Size of Its IPO,"Google Slashes IPO, SEC OK Expected Today"
train_063120,train_063325,0.9062,1,1,Els Wins World Match Play Title,Els gets a grand birthday present
train_053142,train_053276,0.9531,2,2,EU-US Plane Fight May Turn to Peace Deal,EU-US Plane Fight May Find Peaceful Deal
train_026058,train_026298,0.9141,2,2,Oil Up $1 as Hurricane Ivan Threatens,Oil Up a Dollar as Ivan Threatens
train_006834,train_006863,0.9141,1,1,NL Wrap: Ramirez Lifts Cubs Over Astros After Wood Exit,NL Wrap: Ramirez Lifts Cubs Over Astros After Wood Exit
train_006834,train_007413,0.9297,1,1,NL Wrap: Ramirez Lifts Cubs Over Astros After Wood Exit,N.L. Wrap: Ramirez Lifts Cubs Over the Astros
train_063108,train_063557,0.9766,2,3,Liberal Praise Drawn From Unlikely Source,Liberal Praise Drawn From Unlikely Source
train_011973,train_012032,0.9219,3,3,Big shuttle repairs not possible,Big shuttle repairs not possible
train_085728,train_085824,0.9531,3,3,"Photos: Halo 2, the adventure begins","Photos: 'Halo 2,' the adventure begins"
train_034471,train_034551,0.9453,3,3,"Nintendo, Sony Square Off in Handheld Game Market (Reuters)","Nintendo, Sony Square Off in Handheld Game Market"
train_068690,train_068722,0.9297,3,3,EU to Rule on Oracle's Bid for PeopleSoft (AP),EU to Rule Tuesday on Oracle's Bid for PeopleSoft
train_092807,train_092813,0.9375,0,0,Bush Tries to Help U.S. Firms Invest in Libya,Bush Tries to Help U.S. Firms Invest in Libya (Reuters)
train_067628,train_067695,0.9688,3,3,IBM expands China research site in mid-market push,IBM expands China research site in midmarket push
train_110068,train_110335,0.9219,2,2,"Toro Earnings Rise, Dividend Doubled",Toro Earnings Rise; Dividend Doubled
train_021771,train_022793,0.9453,2,2,Bill Clinton Helps Launch Search Engine,Bill Clinton Helps Launch Search Engine
train_021771,train_022738,0.9375,2,3,Bill Clinton Helps Launch Search Engine,Bill Clinton Helps Launch Search Engine (AP)
train_012203,train_012318,0.9141,0,0,Stocks Up Despite Sluggish GDP Reading,Stocks Climb on GDP Reading in 2Q
train_050947,train_050997,0.9453,3,3,AT T looks into closing Windows,AT T looks into closing its Windows
train_045413,train_045607,0.9922,2,2,General Mills Cereals All Going Whole Grain,General Mills Cereals Going Whole Grain
train_110811,train_110942,0.9688,2,2,Oil Prices Rise for Second Day in a Row,Oil Prices Rise for Second Day in a Row
train_089008,train_089016,0.9062,2,2,Consumer Sentiment Improves in November,Consumers More Upbeat in Early November
train_005013,train_005018,0.9219,0,0,Japan Court Ex-Chess Champ Fischer Can Be Deported (Reuters),Japan Court Ex-Chess Champ Fischer Can Be Deported
train_077151,train_077476,0.9375,0,0,Ukraine challenger predicts mass cheating in vote,Ukraine Challenger Predicts Mass Cheating in Vote
train_012310,train_012319,0.9219,1,0,Argentina Completes Dream Team's Downfall (AP),Argentina Completes Dream Team's Downfall
train_112757,train_113199,0.9062,3,3,"Sprint, Nextel Stocks Up on Merger Reports (AP)","Sprint, Nextel Reportedly to Merge (AP)"
train_017161,train_017309,0.9297,1,1,"Lockout Looms as NHL, Players' Union Deadlocked","Lockout Looms as NHL, Players' Union Deadlocked"
train_008972,train_009101,0.9453,3,3,Polish Cops Bust 100-Member Computer Piracy Gang,Polish Cops Bust 100-Member Computer Piracy Gang
train_008972,train_009152,0.9375,3,3,Polish Cops Bust 100-Member Computer Piracy Gang,Polish Cops Bust 100-Member Computer Piracy Gang (Reuters)
train_091298,train_091616,0.9609,2,2,Ex-Boeing CFO Pleads Guilty,Former Boeing CFO Pleads Guilty
train_012435,train_012639,0.9922,3,3,Microsoft to Release New Windows in '06 (AP),Microsoft to Release Next Windows in '06 (AP)
train_018365,train_018426,0.9297,0,0,Suicide Car Bomb in Iraq's Kirkuk Kills 17 - Police,Suicide Car Bomb in Iraq's Kirkuk Kills 17 - Police
train_002113,train_003104,0.9688,3,3,"Charley Shows Progress, Pitfalls in Forecasting (Reuters)","CORRECTED: Charley Shows Progress, Pitfalls in Forecasting (Reuters)"
train_088867,train_088972,1.0,0,0,Hopes for Eid Solution to Afghan Hostage Crisis,Hopes for Solution to Afghan Hostage Crisis
train_005800,train_006048,0.9609,0,0,Latin America on Alert for Terror,Al-Qaida Said to Recruit in Latin America
train_080272,train_085735,0.9297,1,1,Pistons 87 Rockets 79,Tuesday's NBA summary
train_043587,train_043589,0.9609,2,2,Relief for Euro Disney; Challenges Loom (Reuters),Relief for Euro Disney; Challenges Loom
train_052066,train_052344,0.9688,3,0,House Passes DNA Testing Bill (AP),House Passes DNA Testing Bill (AP)
train_068396,train_068425,0.9609,2,2,China's economic boom slows down,China's economic boom slows down
train_068396,train_068422,0.9062,2,0,China's economic boom slows down,China's economic boom slows down
train_089403,train_089451,0.9453,3,3,"Interview: Dell's Rollins lays out a road map, from services to AMD","Interview: Dell's Rollins lays out a road map, from services to AMD (InfoWorld)"
train_070997,train_071356,0.9141,1,1,Baseball-Schilling Gives Red Sox 2-0 World Series Lead,Schilling Gives Red Sox 2-0 World Series Lead
train_070997,train_071018,0.9688,1,1,Baseball-Schilling Gives Red Sox 2-0 World Series Lead,Baseball-Schilling Gives Red Sox 2-0 World Series Lead
train_107502,train_108204,0.9141,3,3,Comcast Plans Music Video-Web Offering (AP),Comcast Plans Music Video-Web Offering
train_057204,train_057214,0.9219,2,0,DirecTV Consolidates LatAm Satellite Ops,DirecTV Consolidates LatAm Satellite Ops
train_034253,train_034556,0.9375,3,3,Ask Jeeves Hoping to Outshine Google (AP),Ask Jeeves Hoping to Outshine Google
train_008215,train_008217,0.9609,0,0,"Taiwan Braces for Typhoon Aere, Markets Close (Reuters)","Taiwan Braces for Typhoon Aere, Markets Close"
train_078579,train_078587,0.9766,1,1,Schilling delivers for Bush; team execs shill for Kerry,Schilling delivers for Bush; team execs shill for Kerry
train_069040,train_071668,0.9219,3,3,AMD offering blueprint for $249 PC,AMD offering blueprint for $185 PC
